dataset_iri,dataset_id,title,provider,description,spatial,modified,page,periodicity,start,end,keywords_all
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2003,db_mos_data_2003,Databáze MOS - data 2003,Český statistický úřad,Soubor s daty roku 2003,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2004,db_mos_data_2004,Databáze MOS - data 2004,Český statistický úřad,Soubor s daty roku 2004,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2005,db_mos_data_2005,Databáze MOS - data 2005,Český statistický úřad,Soubor s daty roku 2005,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2006,db_mos_data_2006,Databáze MOS - data 2006,Český statistický úřad,Soubor s daty roku 2006,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2007,db_mos_data_2007,Databáze MOS - data 2007,Český statistický úřad,Soubor s daty roku 2007,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2008,db_mos_data_2008,Databáze MOS - data 2008,Český statistický úřad,Soubor s daty roku 2008,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2009,db_mos_data_2009,Databáze MOS - data 2009,Český statistický úřad,Soubor s daty roku 2009,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2010,db_mos_data_2010,Databáze MOS - data 2010,Český statistický úřad,Soubor s daty roku 2010,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2011,db_mos_data_2011,Databáze MOS - data 2011,Český statistický úřad,Soubor s daty roku 2011,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2012,db_mos_data_2012,Databáze MOS - data 2012,Český statistický úřad,Soubor s daty roku 2012,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2013,db_mos_data_2013,Databáze MOS - data 2013,Český statistický úřad,Soubor s daty roku 2013,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2014,db_mos_data_2014,Databáze MOS - data 2014,Český statistický úřad,Soubor s daty roku 2014,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2015,db_mos_data_2015,Databáze MOS - data 2015,Český statistický úřad,Soubor s daty roku 2015,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2016,db_mos_data_2016,Databáze MOS - data 2016,Český statistický úřad,Soubor s daty roku 2016,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2017,db_mos_data_2017,Databáze MOS - data 2017,Český statistický úřad,Soubor s daty roku 2017,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2018,db_mos_data_2018,Databáze MOS - data 2018,Český statistický úřad,Soubor s daty roku 2018,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2019,db_mos_data_2019,Databáze MOS - data 2019,Český statistický úřad,Soubor s daty roku 2019,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2020,db_mos_data_2020,Databáze MOS - data 2020,Český statistický úřad,Soubor s daty roku 2020,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_data_2021,db_mos_data_2021,Databáze MOS - data 2021,Český statistický úřad,Soubor s daty roku 2021,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, data"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_okruhy,db_mos_okruhy,Databáze MOS - číselník okruhů dat,Český statistický úřad,Seznam okruhů dat pro setřídění ukazatelů,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, okruhy"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_ukaz,db_mos_ukaz,Databáze MOS - číselník ukazatelů,Český statistický úřad,"Seznam ukazatelů s uvedením kódů, názvů, měřicích jednotek, zdrojů a metodických popisů",https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, ukazatele, metodika"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=db_mos_uzemi,db_mos_uzemi,Databáze MOS - číselník území,Český statistický úřad,Seznam obcí s uvedením nadřízeného okresu a obce s rozšířenou působností,https://linked.cuzk.cz/resource/ruian/ST/1,19417.0,https://www.czso.cz/csu/czso/databaze-mos-otevrena-data-dokumentace,NEVER,19417.0,2932783.0,"databáze MOS, statistika, obce, okresy"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Dokoncene_byty_v_obcich,200068,Dokončené byty v obcích,Český statistický úřad,Datová sada obsahuje časovou řadu statistických údajů o počtu dokončených bytů v obcích České republiky od roku 1997.  Uvedeny jsou i údaje o počtu dokončených bytů v rodinných domcích a bytových domech.,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://csu.gov.cz/docs/107508/b8162c4b-9666-eb7a-9712-81190103364d/200068-22dds.htm,R/P1Y,9862.0,19722.0,"byt, dokončený byt, rodinný dům, bytový dům, bytová výstavba"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Ekonomicke_subjekty_podle_odvetvi_prevazujici_cinnosti_za_spravni_obvody_Prahy_a_obci_s_rozsirenou_pusobnosti,140133,Ekonomické subjekty podle odvětví převažující činnosti za správní obvody Prahy a obcí s rozšířenou působností,Český statistický úřad,Datová sada obsahuje časovou řadu s údaji o počtech ekonomických subjektů podle odvětví ve správních obvodech obcí s rozšířenou působností a Prahy od roku 2010,https://linked.cuzk.cz/resource/ruian/ST/1,19920.0,https://csu.gov.cz/docs/107508/a4b3e19f-9153-f711-27ca-c55e4d3b5c6a/140133-23dds.htm,NEVER,14610.0,18992.0,"ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, odvětví ekonomické činnosti"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Ekonomicke_subjekty_podle_vybranych_pravnich_forem_za_spravni_obvody_Prahy_a_obci_s_rozsirenou_pusobnosti,140131,Ekonomické subjekty podle vybraných právních forem za správní obvody Prahy a obcí s rozšířenou působností,Český statistický úřad,"Datová sada obsahuje časovou řadu statistických údajů o počtu registrovaných ekonomických subjektů a subjektů se zjištěnou aktivitou za vybrané právní formy (právnické, fyzické osoby). Údaje představují úhrny za správní obvody obcí s rozšířenou působností  a z 22 správních obvodů Prahy od roku 2010.",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://csu.gov.cz/docs/107508/e9e70029-f638-b68f-b2c4-29f6b9443541/140131-22dds.htm,NEVER,14610.0,18992.0,"ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, fyzické osoby, právnické osoby, obchodní společnost, akciová společnost, družstvo, státní podnik"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Euroregiony_v_Ceske_republice,340131,Euroregiony v České republice,Český statistický úřad,Datová sada obsahuje vybrané statistické údaje za euroregiony v České republice.,https://linked.cuzk.cz/resource/ruian/ST/1,19935.0,https://csu.gov.cz/docs/107508/f745c8d7-c43a-47f4-4340-1fd884d31afd/340131-22dds.htm,R/P1Y,16071.0,19722.0,"Euroregion, počet obyvatel, katastrální výměra, dokončené byty, uchazeči o zaměstnání, ubytovací zařízení"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Hospodarska_zvirata_podle_kraju,270230,Hospodářská zvířata podle krajů,Český statistický úřad,Datová sada obsahuje časovou řadu s údaji o stavech hospodářských zvířat v krajích České republiky od roku 2002.,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://csu.gov.cz/docs/107508/4793eb3e-331e-6906-3802-7b0860b173e3/270230-22dds.htm,R/P1Y,11688.0,19722.0,"Počet zvířat, stav zvířat, hospodářská zvířata, druh hospodářského zvířete"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Hoste_a_prenocovani_v_hotelich_podle_zemi,020064,Hosté a přenocování v hotelích podle zemí,Český statistický úřad,"Datová sada obsahuje statistické údaje o počtech turistů, přenocování turistů a průměrném počtu přenocování v hotelích v České republice podle země trvalého pobytu turisty. Údaje jsou agregovány za celou Českou republiku a jsou zveřejňovány měsíčně.",https://linked.cuzk.cz/resource/ruian/ST/1,19942.0,https://csu.gov.cz/docs/107508/ae64c6d4-d71a-04d2-5f78-86c32ef19708/020064-23dds.htm,R/P1M,17532.0,19904.0,"Návštěvnost, počet turistů, hotely, počet přenocování"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Hoste_a_prenocovani_v_hromadnych_ubytovacich_zarizenich_podle_zemi,020063,Hosté a přenocování v hromadných ubytovacích zařízeních podle zemí,Český statistický úřad,"Datová sada představuje měsíční časovou řadu (od roku 2012) se statistickými údaji o počtech turistů, přenocování turistů a průměrném počtu přenocování v hromadných ubytovacích zařízeních v České republice a v jednotlivých krajích podle země trvalého pobytu turisty.",https://linked.cuzk.cz/resource/ruian/ST/1,19942.0,https://csu.gov.cz/docs/107508/19b05ea6-3680-f4a9-173e-8da44a7a60c5/020063-22dds.htm,R/P3M,15340.0,19904.0,"Cestovní ruch, návštěvnost, ubytovací zařízení, průměrný počet přenocování, přenocování"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Hromadna_ubytovaci_zarizeni_Ceske_republiky_v_evidenci_CSU,huz,Hromadná ubytovací zařízení České republiky v evidenci ČSÚ,Český statistický úřad,"Seznam hromadných ubytovacích zařízeních, o kterých má ČSÚ nějakou informaci (minimálně adresu a kapacitu) ke konkrétnímu datu. Hromadné ubytovací zařízení je zařízení s minimálně pěti samostatnými ubytovacími jednotkami (pokoji či apartmány) a zároveň deseti lůžky sloužící pro účely cestovního ruchu, tj. poskytující přechodné ubytování hostům (včetně dětí) za účelem dovolené, zájezdu, lázeňské péče, služební cesty, školení, kursu, kongresu, symposia, pobytu dětí ve škole v přírodě, v letních a zimních táborech apod. Jiná ubytovací zařízení (tzv. individuální) nejsou do seznamu ČSÚ zařazována. Seznam od dubna 2021 obsahuje také zařízení, kterým byla dlouhodobě pozastavena činnost, např. z důvodu rekonstrukce, prodeje, pandemie Covid-19 nebo přechodného ubytovávání osob za účelem zaměstnání. U těchto zařízení se předpokládá obnovení provozu po vypršení termínu pozastávky. Počty zařízení v jednotlivých verzích aktualizace mohou být významně odlišné díky zakládání nových zařízení nebo vyřazování těch v cestovním ruchu již neaktivních.",https://linked.cuzk.cz/resource/ruian/ST/1,19682.0,https://vdb.czso.cz/huz/apl.jsp,R/P1M,19682.0,19682.0,"hromadná ubytovací zařízení, hotely, penziony, kempy, chatové osady, ubytovny"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Index_prumyslove_produkce,150196,Index průmyslové produkce,Český statistický úřad,Datová sada obsahuje časovou řadu s údaji o vývoji průmyslové produkce v České republice podle jednotlivých odvětví od roku 2000.,https://linked.cuzk.cz/resource/ruian/ST/1,19941.0,https://csu.gov.cz/docs/107508/d8af3b09-3b5e-98f0-fd66-9650bea5c1d0/150196-23dds.htm,R/P1M,10957.0,19904.0,"Průmysl, průmyslová produkce, index průmyslové produkce, průmyslová odvětví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Index_stavebni_produkce,200075,Index stavební produkce,Český statistický úřad,Datová sada obsahuje časovou řadu s údaji o vývoji stavební produkce v České republice včetně údajů za pozemní a inženýrské stavitelství od roku 2000.,https://linked.cuzk.cz/resource/ruian/ST/1,19941.0,https://csu.gov.cz/docs/107508/c4278912-86e9-c578-ded3-bd7d8ba0e0f6/200075-23dds.htm,R/P1M,10957.0,19904.0,"Stavební produkce, index stavební produkce, pozemní stavitelství, inženýrské stavitelství"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Indexy_spotrebitelskych_cen,010022,Indexy spotřebitelských cen,Český statistický úřad,"Datová sada obsahuje časovou řadu s indexy spotřebitelských cen podle skupin individuální spotřeby (potraviny, odívání, bydlení a další) v České republice od roku 1995.",https://linked.cuzk.cz/resource/ruian/ST/1,19947.0,https://csu.gov.cz/docs/107508/5bc19b9e-1d32-50d4-8b7c-a3bcd4fbf4d2/010022-23dds.htm,R/P1M,9131.0,19935.0,"Spotřebitelské ceny, index spotřebitelských cen, míra inflace, klasifikace individuální spotřeby"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Indexy_trzeb_v_odvetvi_dopravy_maloobchodu_a_sluzeb,030030,"Indexy tržeb v odvětví dopravy, maloobchodu a služeb",Český statistický úřad,"Datová sada obsahuje časovou řasu s indexy tržeb v odvětví dopravy, informačních a komunikačních činnostech, maloobchodu, ubytování a stravování a v odvětví služeb v České republice od roku 2000.",https://linked.cuzk.cz/resource/ruian/ST/1,19942.0,https://csu.gov.cz/docs/107508/a7aeb0d5-bd30-1756-5973-cb1fb83ccd79/030030-23dds.htm,R/P1M,10957.0,19904.0,"Maloobchod, ubytování, doprava, služby, tržní služby, index tržeb"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Kapacity_hromadnych_ubytovacich_zarizeni,020055,Kapacity hromadných ubytovacích zařízení,Český statistický úřad,"Datová sada obsahuje časovou řadu statistických údajů o kapacitách hromadných ubytovacích zařízení v České republice od roku 2012, a to informace o počtech zařízení, počtech pokojů, lůžek, případně míst pro stany a karavany. Údaje jsou agregovány za celou Českou republiku, za kraje, okresy, správní obvody obcí s rozšířenou působností (SO ORP) a hlavního města Prahy, za turistické oblasti, turistické regiony, jednotlivé obce a městské obvody (části) statutárních měst.",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://csu.gov.cz/docs/107508/d8f8b9eb-6773-5707-b309-f208fccf650f/020055-22dds.htm,R/P1Y,15340.0,19722.0,"Kapacita, ubytovací zařízení, hromadné ubytovací zařízení, cestovní ruch, pokoj, lůžko, místo pro stany a karavany, kategorie ubytovacích zařízení"
